Id,Label,timeset,category,startyearcorfixvalue,endyearcor,Size,Color
Q120920568,Victor Van De Kerckhove,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q115807960,Remigius De Ryckere,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q123414143,Eugenie Marie Delbaere,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q119011751,Jan van Damme,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q115836854,Leo Vandorpe,"<[1710.0, 1710.0]>",Person,1710,1710,21.489361,"#d97dd8"
Q125541827,Heinrich Hubert Schmitz,"<[1710.0, 1710.0]>",Person,1710,1710,17.659575,"#d97dd8"
Q113731929,Jean Scherpereel,"<[1710.0, 1710.0]>",Person,1710,1710,17.659575,"#d97dd8"
Q125490771,Alexandre Marie Ghislain Gillès de Pélichy,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q123422368,Catherine O'Farrell,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q122842009,Grace Sherrington,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q115982426,Honoratus Van Wezemael,"<[1710.0, 1710.0]>",Person,1710,1710,21.489361,"#d97dd8"
Q125819387,Louis Vander Heyde,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q115844668,Leonardus Vandemaele,"<[1710.0, 1710.0]>",Person,1710,1710,29.148935,"#d97dd8"
Q122964092,Franciscus Augustus Van Wtberghe,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q4865289,Bartholomew Woodlock,"<[1710.0, 1710.0]>",Person,1710,1710,21.489361,"#d97dd8"
Q122775600,Caroline Harriet Locke,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q122872579,Jules Alphonse Marie Ghislain Verest,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q120973922,Petrus Josephus Maria Van Doorne,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q3346571,Henri Nolf,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q1286149,Frederick William Faber,"<[1710.0, 1710.0]>",Person,1710,1710,17.659575,"#d97dd8"
Q115836962,Edmond Soenen,"<[1710.0, 1710.0]>",Person,1710,1710,21.489361,"#d97dd8"
Q115839380,Carolus Surmont,"<[1710.0, 1710.0]>",Person,1710,1710,21.489361,"#d97dd8"
Q115837593,Constantin Thoma,"<[1710.0, 1710.0]>",Person,1710,1710,22.765957,"#d97dd8"
Q120727152,Jan Hendrik Loosveldt,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q120651810,René-François Flahault,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q115840228,Hendrik Prévost,"<[1710.0, 1710.0]>",Person,1710,1710,18.936169,"#d97dd8"
Q116621244,Maria Josepha Augusta Van Doorne,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q55770641,Jozef Gezelle,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q117229566,Maria Philomena D'Hondt,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q117246862,Augusta Maria Mathildis Vyncke,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q115825488,Augustin Frutsaert,"<[1710.0, 1710.0]>",Person,1710,1710,29.148935,"#d97dd8"
Q115808465,Emile Vandale,"<[1710.0, 1710.0]>",Person,1710,1710,25.319149,"#d97dd8"
Q125472922,Robert John Stanislaw Edmonstone,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q822307,Bernard Bernard,"<[1710.0, 1710.0]>",Person,1710,1710,18.936169,"#d97dd8"
Q113675636,Robrecht Willaert,"<[1710.0, 1710.0]>",Person,1710,1710,29.148935,"#d97dd8"
Q115820636,Edmond Neut,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q125394996,Virginie Nyffels,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q129069726,Isabelle Marie de Proli,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q120973166,Alfons Van Doorne,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q116679969,Emiel De Visschere,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q110039252,Henri Delbar,"<[1710.0, 1710.0]>",Person,1710,1710,24.042553,"#d97dd8"
Q115982485,Franciscus Boudeweel,"<[1710.0, 1710.0]>",Person,1710,1710,18.936169,"#d97dd8"
Q122818902,Bertha Wachowsky,"<[1710.0, 1710.0]>",Person,1710,1710,17.659575,"#d97dd8"
Q123722465,Renaat Joye,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q116621725,Maria Constantia Gezelle,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q122842403,Augusta Lewis Bampfield,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q1950196,Karel Callebert,"<[1710.0, 1710.0]>",Person,1710,1710,24.042553,"#d97dd8"
Q115841074,Julius Bouten,"<[1710.0, 1710.0]>",Person,1710,1710,20.212765,"#d97dd8"
Q125257906,Pierre Joseph Deraedt,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q115817263,René van Honsebrouck,"<[1710.0, 1710.0]>",Person,1710,1710,17.659575,"#d97dd8"
Q117246934,Mary Ann Walton,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q120199426,Henry Edwin Harford,"<[1710.0, 1710.0]>",Person,1710,1710,24.042553,"#d97dd8"
Q116510658,Emily Rosine Lathy,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q123741345,Julius Pieter Lodewijk Vantomme,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q115839353,Eduard Verraes,"<[1710.0, 1710.0]>",Person,1710,1710,34.255318,"#d97dd8"
Q119039938,Francis Lawrence Weale,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q120442396,Edouard François Huys,"<[1710.0, 1710.0]>",Person,1710,1710,27.872339,"#d97dd8"
Q125361599,Marion Violet Thomas,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q122884757,Cyril James Weale,"<[1710.0, 1710.0]>",Person,1710,1710,26.595745,"#d97dd8"
Q115819047,Constant Van Coillie,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q123717111,Henri Dufour,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q115840920,Augustus Declerc,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q122801530,Pauline Rosalie Bruneel,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q117244211,Dymphna Gezelle,"<[1710.0, 1710.0]>",Person,1710,1710,20.212765,"#d97dd8"
Q123413906,Séraphine Cathérine De Wulf,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q119013806,Aloïs Van de Pitte,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q116620833,Maria De Bo,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q118732552,Hortense Delbaere,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q120191174,Felix De Nolf,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q120897770,Armand Valcke,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q7343011,Robert Coffin,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q4423628,Remi Ghesquiere,"<[1710.0, 1710.0]>",Person,1710,1710,22.765957,"#d97dd8"
Q2675588,Alfons Mervillie,"<[1710.0, 1710.0]>",Person,1710,1710,26.595745,"#d97dd8"
Q123689972,Camillus Delaere,"<[1710.0, 1710.0]>",Person,1710,1710,22.765957,"#d97dd8"
Q129072389,Marie Mélanie Jeanne Vanackere,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q115837633,Louis Vanheule,"<[1710.0, 1710.0]>",Person,1710,1710,30.425531,"#d97dd8"
Q115834833,Arthur Maria Gustavus Florimond Plettinck,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q120176244,Jan De Neve,"<[1710.0, 1710.0]>",Person,1710,1710,20.212765,"#d97dd8"
Q2306925,Joseph-Olivier Andries,"<[1710.0, 1710.0]>",Person,1710,1710,24.042553,"#d97dd8"
Q115980044,Isidoor Verdoodt,"<[1710.0, 1710.0]>",Person,1710,1710,24.042553,"#d97dd8"
Q116659577,Maria Josepha Gezelle,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q122831483,Emilie Marie Justine Demonie,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q125257556,Marie Bert,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q117227040,Emily Jane Martin,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q116508893,Justine Van De Velde,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q120489194,Julius Burrick,"<[1710.0, 1710.0]>",Person,1710,1710,24.042553,"#d97dd8"
Q115826199,Modest Delplace,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q2332586,Alexis De Carne,"<[1710.0, 1710.0]>",Person,1710,1710,20.212765,"#d97dd8"
Q120555811,Charles-Jean De Mulié,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q43129301,Jacobus Augustinus de Rijk,"<[1710.0, 1710.0]>",Person,1710,1710,17.659575,"#d97dd8"
Q125334130,Marie Sophie Devys,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q5580544,Adrianus Bogaers,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q125491053,Jules Huysentruyt,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q322106,Walter William Skeat,"<[1710.0, 1710.0]>",Person,1710,1710,18.936169,"#d97dd8"
Q122794969,Marie Stéphanie Vantomme,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q115815697,Aloysius De Visschere,"<[1710.0, 1710.0]>",Person,1710,1710,22.765957,"#d97dd8"
Q110039170,Leonardus Nuttin,"<[1710.0, 1710.0]>",Person,1710,1710,29.148935,"#d97dd8"
Q122903342,Edith-Cathare Smith,"<[1710.0, 1710.0]>",Person,1710,1710,17.659575,"#d97dd8"
Q115838249,Gustaf Vandendries,"<[1710.0, 1710.0]>",Person,1710,1710,17.659575,"#d97dd8"
Q7190386,Jean Joseph Loiseaux,"<[1710.0, 1710.0]>",Person,1710,1710,22.765957,"#d97dd8"
Q119040354,Charles Joseph Vercauteren,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q87648661,Hendrik Brinck,"<[1710.0, 1710.0]>",Person,1710,1710,20.212765,"#d97dd8"
Q115839965,Hendrik Vandendriessche,"<[1710.0, 1710.0]>",Person,1710,1710,25.319149,"#d97dd8"
Q115834690,Aimé Lagae,"<[1710.0, 1710.0]>",Person,1710,1710,21.489361,"#d97dd8"
Q115818718,Theophiel Goethals,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q120913841,François Auguste Van Costenoble,"<[1710.0, 1710.0]>",Person,1710,1710,22.765957,"#d97dd8"
Q115831039,Amandus Devloo,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q115839975,Joannes Vandenweghe,"<[1710.0, 1710.0]>",Person,1710,1710,24.042553,"#d97dd8"
Q125341815,Juliana Decloedt,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q115852702,Mathilde Germonprez,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q115844249,Rosalia Verstraete,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q116621789,Eugénie De Neve,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q120718341,Edmond Amand Constant Lecompte,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q122833200,Octavie Van Gillewe,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q75320316,Mary Constantia Clifford,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q115855636,Febronie Lemettre,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q125365215,Flora Maria Mastraeten,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q123606015,Marie Julie Eugénie Goddyn,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q118175361,Marcel Van Dromme,"<[1710.0, 1710.0]>",Person,1710,1710,25.319149,"#d97dd8"
Q115825992,Emile Tillieux,"<[1710.0, 1710.0]>",Person,1710,1710,30.425531,"#d97dd8"
Q123050649,Ann Jordan,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q119625198,Hippoliet Verhulst,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q122971839,Arthur Jean Botte,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q2627945,Isidoor Teirlinck,"<[1710.0, 1710.0]>",Person,1710,1710,21.489361,"#d97dd8"
Q115979048,Petrus Baelden,"<[1710.0, 1710.0]>",Person,1710,1710,24.042553,"#d97dd8"
Q123399443,Carolina Theresia Lefebvre,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q2490990,Auguste Reynaert,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q115839320,Edouardus Vyncke,"<[1710.0, 1710.0]>",Person,1710,1710,20.212765,"#d97dd8"
Q122798023,Maria Ida Jacobina Daerden,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q123416923,Katarina Vanhoenacker,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q125351679,Félix Pierre Victor Raikem,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q123052123,Eugénie Barbe Peel,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q120493880,Jan Frans De Block,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q120640333,Charles Denys,"<[1710.0, 1710.0]>",Person,1710,1710,17.659575,"#d97dd8"
Q115822210,Raymond Muyldermans,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q2266893,Jan Ferguut,"<[1710.0, 1710.0]>",Person,1710,1710,24.042553,"#d97dd8"
Q125365561,Sophie Marie Louise de Robiano,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q115821481,Laurentius Dehulster,"<[1710.0, 1710.0]>",Person,1710,1710,24.042553,"#d97dd8"
Q120793054,Cuthbert Robinson,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q122830932,Catherine Hart,"<[1710.0, 1710.0]>",Person,1710,1710,20.212765,"#d97dd8"
Q115835025,Louise Joséphine Doyen,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q115821483,Aloïs Baelen,"<[1710.0, 1710.0]>",Person,1710,1710,22.765957,"#d97dd8"
Q2658862,Auguste Van Speybrouck,"<[1710.0, 1710.0]>",Person,1710,1710,29.148935,"#d97dd8"
Q120164850,Arthur Robinson,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q120884878,Pieter Jan Timmerman,"<[1710.0, 1710.0]>",Person,1710,1710,25.319149,"#d97dd8"
Q120855316,Ernest Albin Smith,"<[1710.0, 1710.0]>",Person,1710,1710,18.936169,"#d97dd8"
Q126734623,Juliana Spriet,"<[1710.0, 1710.0]>",Person,1710,1710,12.553191,"#d97dd8"
Q5026719,Camillus Paul Maes,"<[1710.0, 1710.0]>",Person,1710,1710,20.212765,"#d97dd8"
Q75320317,Maurice Denis Kavanagh,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q119041387,Karel Lodewijk Van Raes,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q115981931,Florimond Vanden Bulcke,"<[1710.0, 1710.0]>",Person,1710,1710,26.595745,"#d97dd8"
Q125275288,Ernestine De Seille,"<[1710.0, 1710.0]>",Person,1710,1710,13.829787,"#d97dd8"
Q115829884,Theophilus Roucourt,"<[1710.0, 1710.0]>",Person,1710,1710,22.765957,"#d97dd8"
Q122903266,Spencer Francis Smith,"<[1710.0, 1710.0]>",Person,1710,1710,20.212765,"#d97dd8"
Q123416074,Henri Delbaere,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q125359798,Marie Philomene Van Walleghem,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q111342238,Karel Beyaert,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q120333083,Petrus Ludovicus Dessein,"<[1710.0, 1710.0]>",Person,1710,1710,17.659575,"#d97dd8"
Q128903989,Marie Thérèse Joseph Anne Louise Julie Flore Clotilde Roels,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q125859018,Elvina Marie Verbeke,"<[1710.0, 1710.0]>",Person,1710,1710,10,"#d97dd8"
Q131923924,Amélie Emérentine Joseph Mullier,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q115827696,Henricus Blancke,"<[1710.0, 1710.0]>",Person,1710,1710,18.936169,"#d97dd8"
Q120556534,Desiderius De Pau,"<[1710.0, 1710.0]>",Person,1710,1710,17.659575,"#d97dd8"
Q5983066,Ian Theodor Beelen,"<[1710.0, 1710.0]>",Person,1710,1710,15.106382,"#d97dd8"
Q120556695,Eugène Charles Jean Valentin de Peñaranda,"<[1710.0, 1710.0]>",Person,1710,1710,11.276596,"#d97dd8"
Q661733,Charles Gillès de Pelichy,"<[1710.0, 1710.0]>",Person,1710,1710,16.382978,"#d97dd8"
Q36834,componist,"<[1710.0, 1710.0]>",Beroep,1710,1710,22.765957,"#00c7ff"
Q40348,advocaat,"<[1710.0, 1710.0]>",Beroep,1710,1710,41.914894,"#00c7ff"
Q82955,politicus,"<[1710.0, 1710.0]>",Beroep,1710,1710,89.148933,"#00c7ff"
Q49757,dichter,"<[1710.0, 1710.0]>",Beroep,1710,1710,71.276596,"#00c7ff"
Q12995,Kortrijk,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,115.957451,"#00feff"
Q3621491,archeoloog,"<[1710.0, 1710.0]>",Beroep,1710,1710,13.829787,"#00c7ff"
Q1753370,parochievicaris,"<[1710.0, 1710.0]>",Beroep,1710,1710,155.531906,"#00c7ff"
Q1469535,rooms-katholiek priester,"<[1710.0, 1710.0]>",Beroep,1710,1710,29.148935,"#00c7ff"
Q2251335,leerkracht,"<[1710.0, 1710.0]>",Beroep,1710,1710,225.744675,"#00c7ff"
Q1056391,rector,"<[1710.0, 1710.0]>",Beroep,1710,1710,73.829788,"#00c7ff"
Q955464,pastoor,"<[1710.0, 1710.0]>",Beroep,1710,1710,169.574463,"#00c7ff"
Q119853947,Normaalschool Torhout,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q118369334,Sint-Jozefscollege Tielt,"<[1710.0, 19500.0]>",Werkgever,1710,19500,25.319149,"#ff83ff"
Q651724,Pittem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q651811,Tielt,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,36.80851,"#00feff"
Q705020,Kaster,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,10,"#00feff"
Q270633,Torhout,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,22.765957,"#00feff"
Q2354846,Sint-Denijs,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q1657500,aalmoezenier,"<[1710.0, 1710.0]>",Beroep,1710,1710,38.085106,"#00c7ff"
Q42603,priester,"<[1710.0, 1710.0]>",Beroep,1710,1710,52.127659,"#00c7ff"
Q36180,schrijver,"<[1710.0, 1710.0]>",Beroep,1710,1710,123.61702,"#00c7ff"
Q12994,Brugge,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,237.234039,"#00feff"
Q250867,katholiek priester,"<[1710.0, 1710.0]>",Beroep,1710,1710,250,"#00c7ff"
Q11977377,inspecteur,"<[1710.0, 1710.0]>",Beroep,1710,1710,17.659575,"#00c7ff"
Q15882061,Sint-Vincentiuscollege (Ieper),"<[1710.0, 19500.0]>",Werkgever,1710,19500,17.659575,"#ff83ff"
Q2316093,Zarren,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q102728,Ieper,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,38.085106,"#00feff"
Q215244,Diksmuide,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,21.489361,"#00feff"
Q1021461,Bossuit,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q1622272,academisch docent,"<[1710.0, 1710.0]>",Beroep,1710,1710,49.574467,"#00c7ff"
Q1162163,directeur,"<[1710.0, 1710.0]>",Beroep,1710,1710,64.893616,"#00c7ff"
Q118370108,Staatsnormaalschool voor jongens Brugge,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q392337,Izegem,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,31.702127,"#00feff"
Q1072363,bestuurder,"<[1710.0, 1710.0]>",Beroep,1710,1710,25.319149,"#00c7ff"
Q333634,vertaler,"<[1710.0, 1710.0]>",Beroep,1710,1710,31.702127,"#00c7ff"
Q1553123,lector,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q435940,pater,"<[1710.0, 1710.0]>",Beroep,1710,1710,47.021275,"#00c7ff"
Q214154,Zonnebeke,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q822795,Koekelare,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,15.106382,"#00feff"
Q118958,Leuven,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,32.978722,"#00feff"
Q2185331,Sint-Janscollege,"<[1710.0, 19500.0]>",Werkgever,1710,19500,24.042553,"#ff83ff"
Q2139232,Onze-Lieve-Vrouwehospitaal,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q2480833,Onze-Lieve-Vrouwecollege,"<[1710.0, 19500.0]>",Werkgever,1710,19500,22.765957,"#ff83ff"
Q231768,Zwarte Zusters van de H. Augustinus,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q2018402,Sint-Amandscollege,"<[1710.0, 19500.0]>",Werkgever,1710,19500,29.148935,"#ff83ff"
Q499588,Poperinge,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,36.80851,"#00feff"
Q2191390,Roesbrugge,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q2807,Madrid,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q12996,Oostende,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,32.978722,"#00feff"
Q114371470,coadjutor,"<[1710.0, 1710.0]>",Beroep,1710,1710,48.297871,"#00c7ff"
Q2963326,Reninge,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q2568071,Schore,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q2107664,Westkapelle,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,12.553191,"#00feff"
Q1963590,Geluwe,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,15.106382,"#00feff"
Q115705951,pastoor-deken,"<[1710.0, 1710.0]>",Beroep,1710,1710,30.425531,"#00c7ff"
Q120650189,Congregatie van de Grauwzusters Franciscanessen (Roeselare),"<[1710.0, 19500.0]>",Werkgever,1710,19500,12.553191,"#ff83ff"
Q2479554,Grootseminarie van Brugge,"<[1710.0, 19500.0]>",Werkgever,1710,19500,29.148935,"#ff83ff"
Q211037,Roeselare,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,70,"#00feff"
Q213224,Menen,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,24.042553,"#00feff"
Q208762,kapelaan,"<[1710.0, 1710.0]>",Beroep,1710,1710,21.489361,"#00c7ff"
Q194037,Seraing,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q2794293,Membruggen,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q2371714,Bevingen,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q943502,Landen,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q736120,Leopoldsburg,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q674426,conservator,"<[1710.0, 1710.0]>",Beroep,1710,1710,16.382978,"#00c7ff"
Q125919425,huiskapelaan,"<[1710.0, 1710.0]>",Beroep,1710,1710,11.276596,"#00c7ff"
Q2000918,Jules de Villenfagne de Vogelsanck,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q125919486,"Klein Seminarie, Saint-Roch","<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q95909676,Collège Saint-Quirin,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q38298881,Saint-Roch,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q58780,Hasselt,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,13.829787,"#00feff"
Q207095,Hoei,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q218497,Zolder,"<[1710.0, 19500.0]>",Werklocatie,1710,19500,11.276596,"#00feff"
Q3391743,beeldend kunstenaar,"<[1710.0, 1710.0]>",Beroep,1710,1710,15.106382,"#00c7ff"
Q1281618,beeldhouwer,"<[1710.0, 1710.0]>",Beroep,1710,1710,13.829787,"#00c7ff"
Q4648351,Academie voor Schone Kunsten Brugge,"<[1710.0, 19500.0]>",Werkgever,1710,19500,11.276596,"#ff83ff"
Q611644,katholiek bisschop,"<[1710.0, 1710.0]>",Beroep,1710,1710,22.765957,"#00c7ff"
Q219477,missionaris,"<[1710.0, 1710.0]>",Beroep,1710,1710,57.234043,"#00c7ff"
Q1018423,Melton Mowbray,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q23666,Groot-Brittannië,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q29520,China,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,12.553191,"#005432"
Q383912,Glossop,"<[1710.0, 19500.0]>",Woonplaats,1710,19500,11.276596,"#005432"
Q175151,drukker,"<[1710.0, 1710.0]>",Beroep,1710,1710,27.872339,"#00c7ff"
